Groups	Time	GC
avian	2008.978	44.5989472857255
avian	2008.978	44.6146594390761
avian	2008.978	44.6068033624008
avian	2009.403	44.9603268127897
avian	2009.403	44.9603268127897
avian	2009.403	44.9603268127897
avian	2009.408	44.8896221227119
avian	2009.422	45.0074632728415
avian	2009.419	45.070311886244
avian	2009.381	45.0125667609174
avian	2009.381	45.0153193495169
avian	2009.419	44.9367585827638
avian	2009.419	44.9446146594391
avian	2009.397	44.9367585827638
avian	2009.405	44.8189174326341
avian	2009.381	45.0388875795428
avian	2009.384	45.0231754261922
avian	2009.381	45.0153193495169
avian	2009.381	45.0074632728415
avian	2009.381	45.0310315028675
avian	2009.381	45.0153193495169
avian	2009.367	45.0310315028675
avian	2009.386	45.0310315028675
avian	2009.406	45.0388875795428
avian	2009.356	45.0153193495169
avian	2009.408	45.0310315028675
avian	2009.381	45.0204209864907
avian	2009.381	45.0074632728415
avian	2009.381	45.0361294376374
avian	2009.381	45.004712535344
avian	2009.381	45.0204209864907
avian	2009.381	45.1303801445178
avian	2009.405	45.0545997328934
avian	2009.381	45.0153193495169
avian	2009.438	45.0545997328934
avian	2009.438	45.0624558095687
avian	2009.403	44.9446146594391
avian	2009.403	44.9289025060885
avian	2009.405	44.9524707361144
avian	2009.408	44.9603268127897
avian	2009.408	44.9603268127897
avian	2009.381	45.0074632728415
avian	2009.397	44.9838950428156
avian	2009.381	44.9917511194909
avian	2009.381	44.9890040841973
avian	2009.408	44.9760389661403
avian	2009.408	44.9446146594391
avian	2009.381	45.0388875795428
avian	2009.392	44.9996071961662
avian	2009.384	44.9917511194909
avian	2009.384	44.9968583097707
avian	2009.416	45.0310315028675
avian	2009.386	45.0310315028675
avian	2009.408	45.0310315028675
avian	2009.403	45.0388875795428
avian	2009.403	45.0153193495169
avian	2009.381	45.0204209864907
avian	2009.386	45.0231754261922
avian	2009.381	45.2195773430749
avian	2009.406	44.8609146628949
avian	2009.408	45.0074632728415
avian	2009.414	45.0204209864907
avian	2009.417	44.9760389661403
avian	2009.416	44.9760389661403
avian	2009.422	44.9968583097707
avian	2009.416	45.0388875795428
avian	2009.381	44.8373408769448
avian	2009.381	44.8373408769448
avian	2009.381	44.8451988055948
avian	2009.381	44.8346295859848
avian	2009.406	44.8687725915449
avian	2009.381	45.0074632728415
avian	2009.381	45.0153193495169
avian	2009.422	45.0231754261922
avian	2009.384	45.0310315028675
avian	2009.386	45.0074632728415
avian	2009.408	44.8974781993872
avian	2009.408	45.1410165763218
avian	2013.329	44.661795899128
avian	2013.726	44.7874931259329
avian	2010.712	44.8424856626601
avian	2015.608	45.070311886244
avian	2014.241	45.0545997328934
avian	2014.611	44.955209806695
avian	2014.611	44.978783592645
avian	2014.611	44.978783592645
avian	2014.611	44.970925663995
avian	2014.611	44.9002043061449
avian	2014.611	44.986641521295
avian	2014.611	44.963067735345
avian	2014.611	44.970925663995
avian	2014.611	44.963067735345
avian	2014.611	44.994499449945
avian	2014.611	44.9394939493949
avian	2015.877	44.7744774477448
avian	2014.477	44.866053892686
avian	2014.477	44.866053892686
avian	2014.477	44.8346295859848
avian	2014.477	44.8503417393354
avian	2014.477	44.8424856626601
avian	2014.477	44.8346295859848
avian	2014.477	44.8424856626601
avian	2014.477	44.8346295859848
avian	2014.477	44.8346295859848
avian	2014.477	44.8346295859848
avian	2014.477	44.8424856626601
avian	2014.477	44.8503417393354
avian	2014.477	44.8110613559588
avian	2014.477	44.8503417393354
avian	2014.477	44.8503417393354
avian	2014.477	44.8581978160107
avian	2014.477	44.8581978160107
avian	2014.477	44.8503417393354
avian	2014.477	44.8581978160107
avian	2014.477	44.8346295859848
avian	2014.477	44.8739099693613
avian	2014.477	44.866053892686
avian	2014.477	44.8581978160107
avian	2014.477	44.8424856626601
avian	2014.477	44.8817660460366
avian	2013.595	44.7717809725823
avian	2013.923	44.7482127425564
avian	2013.989	45.2223793807952
avian	2014.255	44.8687725915449
avian	2014.255	44.9473518780449
avian	2014.255	45.041647021845
avian	2014.252	44.7796370492576
avian	2017.701	44.7874931259329
avian	2017.688	44.7874931259329
avian	2017.581	44.9524707361144
avian	2017.564	44.8267735093095
avian	2014.921	45.025931164545
avian	2015.926	45.0730787364451
avian	2014.252	45.0781679629193
avian	2013.904	44.7246445125304
avian	2015.742	44.559666902349
avian	2015.679	44.9760389661403
avian	2016.921	44.6566085179947
avian	2016.921	44.4365865157944
avian	2016.921	44.5910912090502
avian	2015.964	45.018073235895
avian	2016.571	44.9210464294132
avian	2016.88	44.9446146594391
avian	2016.932	44.9996071961662
avian	2016.366	44.8343539017114
avian	2016.396	44.7351878044947
avian	2016.377	44.7349823321555
avian	2016.366	44.6930444339771
avian	2016.607	44.6380907520804
avian	2016.394	45.1017361929452
avian	2016.394	44.9446146594391
avian	2016.396	44.7349823321555
avian	2015.608	45.0388875795428
avian	2016.366	44.8029517977705
avian	2016.394	44.7742442088732
avian	2016.372	44.8841774636828
avian	2016.391	44.931291715744
avian	2016.388	44.9862583431488
avian	2016.391	44.8684727129957
avian	2016.394	44.968182889465
avian	2016.377	44.8265033757262
avian	2016.377	44.8841774636828
avian	2016.377	44.9469964664311
avian	2016.396	44.9080622347949
avian	2016.394	44.9838950428156
avian	2016.394	44.8500549536819
avian	2016.394	44.8422044276967
avian	2016.394	44.8736065316376
avian	2016.394	44.7794002198147
avian	2016.377	44.7951012717852
avian	2016.361	44.8343539017114
avian	2016.394	44.7794002198147
avian	2016.609	44.7165960119328
avian	2015.611	45.0310315028675
avian	2015.608	44.8814570576229
avian	2016.393	44.7951012717852
avian	2016.393	44.8343539017114
avian	2016.391	44.8186528497409
avian	2016.394	45.0883392226148
avian	2016.394	44.9394939493949
avian	2016.394	44.7089323591798
avian	2016.391	44.8029517977705
avian	2016.394	45.1017361929452
avian	2016.361	44.8422044276967
avian	2016.361	44.8216250196448
avian	2016.361	44.8186528497409
avian	2016.361	44.7008949599623
avian	2016.361	44.8343539017114
avian	2016.366	44.8265033757262
avian	2016.388	44.829210836278
avian	2016.372	44.8186528497409
avian	2016.377	44.8343539017114
avian	2016.377	44.8449155869651
avian	2016.377	44.9627012171182
avian	2016.377	44.8373408769448
avian	2016.377	44.8108023237557
avian	2016.377	44.9784059678053
avian	2016.377	44.8186528497409
avian	2016.377	44.8422044276967
avian	2016.377	44.8763250883392
avian	2016.366	44.7349823321555
avian	2016.366	44.8422044276967
avian	2016.388	44.7008949599623
avian	2016.388	44.8579054796671
avian	2016.385	44.8186528497409
avian	2016.366	44.8265033757262
avian	2016.366	44.8186528497409
avian	2016.366	44.8186528497409
avian	2016.366	44.8216250196448
avian	2016.388	44.8609146628949
avian	2016.388	44.6408926606946
avian	2016.388	44.9705535924617
avian	2016.388	44.8186528497409
avian	2016.388	44.9548488417746
avian	2016.396	44.8186528497409
avian	2016.361	44.8422044276967
avian	2016.656	44.8029517977705
avian	2016.656	44.9391440910875
avian	2016.656	44.8609146628949
avian	2016.391	44.8343539017114
avian	2016.607	44.7087454859476
avian	2016.396	44.8657560056524
avian	2015.611	44.8032052792835
avian	2016.388	44.8294829482948
avian	2016.394	44.8657560056524
avian	2016.396	44.7010762825045
avian	2016.391	45.1410165763218
avian	2016.391	45.1673738802452
avian	2016.377	44.9548488417746
avian	2016.391	44.7246445125304
avian	2016.391	44.8906844106464
avian	2016.366	44.8422044276967
avian	2016.388	44.8186528497409
avian	2016.388	44.5701713028446
avian	2016.388	44.5623133741946
avian	2016.388	44.8763250883392
avian	2016.396	45.1174483462959
avian	2016.396	44.8422044276967
avian	2016.388	44.6330347320446
avian	2016.385	44.8189174326341
avian	2018.323	44.9603268127897
avian	2018.214	44.8739099693613
avian	2016.205	44.866053892686
avian	2016.967	45.0781679629193
avian	2018.389	44.9760389661403
avian	2018.389	44.9917511194909
avian	2017.184	45.1881530363736
avian	2016.956	45.1488726529971
avian	2017.926	45.0231754261922
avian	2019.252	45.0860240395946
avian	2019.23	45.1488726529971
avian	2019.23	45.1567287296724
avian	2018.058	44.9159201634449
avian	2018.058	44.9159201634449
avian	2018.058	44.9159201634449
avian	2018.058	44.9159201634449
avian	2018.058	44.9237780920949
avian	2016.877	45.0231754261922
avian	2019.315	44.6644664466447
avian	2020.142	44.8240653471568
avian	2020.142	44.9497329563305
avian	2020.142	44.9497329563305
avian	2016.967	44.9838950428156
avian	2016.948	45.0310315028675
avian	2017.066	45.1280842369951
avian	2019.381	45.0624558095687
avian	2018.238	45.0310315028675
avian	2018.921	44.8739099693613
avian	2018.89	44.955209806695
avian	2018.866	44.9473518780449
avian	2021.584	45.0310315028675
avian	2018.962	45.0573628791451
avian	2018.951	45.049504950495
avian	2018.962	45.002357378595
avian	2018.951	45.033789093195
avian	2018.959	45.010215307245
avian	2018.893	44.7796370492576
avian	2018.907	44.7796370492576
avian	2018.907	44.6016030174446
avian	2017.86	44.763924895907
avian	2018.14	45.1988055948452
avian	2015.652	44.9394939493949
avian	2012.183	45.3034279805933
avian	2010.907	44.8817660460366
avian	2011.581	44.7744774477448
avian	2012.038	45.1909476661952
avian	2010.945	44.8189174326341
avian	2010.904	44.8424856626601
avian	2014.896	45.0231754261922
avian	2014.896	44.9917511194909
avian	2013.501	44.9131903527378
avian	2013.501	44.8110613559588
avian	2013.989	44.8110613559588
avian	2012.038	44.763924895907
avian	2012.046	45.1253044229712
avian	2012.388	44.8739099693613
avian	2012.94	45.1045104510451
avian	2012.94	45.0545997328934
avian	2013.085	44.8896221227119
avian	2013.085	44.9210464294132
avian	2013.11	44.7482127425564
avian	2010.973	45.1253044229712
avian	2012.046	45.0730787364451
avian	2014.674	44.8711907005969
avian	2013.389	44.9183160540371
avian	2013.384	44.8451988055948
avian	2013.405	44.866053892686
avian	2013.397	44.9080622347949
avian	2013.405	44.9002043061449
avian	2013.403	44.8530567342449
avian	2013.389	44.6958981612447
avian	2013.389	44.8974781993872
avian	2013.397	44.8216250196448
avian	2013.384	44.8844884488449
avian	2013.397	44.8687725915449
avian	2013.384	45.070311886244
avian	2013.405	44.9080622347949
avian	2013.389	44.968182889465
avian	2013.384	44.9524707361144
avian	2013.384	44.9210464294132
avian	2013.384	44.8581978160107
avian	2013.403	44.8766305201949
avian	2013.397	44.9446146594391
avian	2013.397	44.9446146594391
avian	2013.397	44.968182889465
avian	2013.405	44.7509036617948
avian	2013.381	44.9996071961662
avian	2013.397	44.9316360207449
avian	2013.386	44.9760389661403
avian	2013.389	45.0125667609174
avian	2013.389	44.9968583097707
avian	2013.367	45.1488726529971
avian	2013.389	45.1068174677977
avian	2013.403	44.7430457331447
avian	2013.386	44.8766305201949
avian	2013.37	44.8451988055948
avian	2013.397	45.1174483462959
avian	2013.403	44.8137670909948
avian	2013.389	45.0989632422243
avian	2013.397	45.1331604996465
avian	2013.397	44.9159201634449
avian	2013.384	45.1696512723845
avian	2013.397	44.968182889465
avian	2013.386	45.091109016651
avian	2013.386	45.0282752120641
avian	2013.384	44.8503417393354
avian	2013.403	45.0231754261922
avian	2013.405	45.1174483462959
avian	2013.397	45.0938801162699
avian	2013.386	45.1253044229712
avian	2013.375	45.1017361929452
avian	2013.4	44.8137670909948
avian	2013.384	45.1567287296724
avian	2013.384	45.1881530363736
avian	2013.384	44.9289025060885
avian	2013.384	45.1331604996465
avian	2013.37	45.1645848063477
avian	2013.384	44.9289025060885
avian	2013.384	45.0781679629193
avian	2013.384	44.7587615904448
avian	2013.386	44.8609146628949
avian	2013.386	45.0860240395946
avian	2013.386	44.9917511194909
avian	2013.378	45.0467436562181
avian	2013.378	44.9289025060885
avian	2013.384	45.0467436562181
avian	2013.389	44.9968583097707
avian	2013.367	44.9247972281282
avian	2013.403	44.6723243752947
avian	2013.384	45.0624558095687
avian	2013.384	45.0518378887842
avian	2013.378	44.9131903527378
avian	2013.4	44.6251768033946
avian	2013.386	45.2274334197502
avian	2013.37	45.2352894964255
avian	2013.389	45.2274334197502
avian	2013.403	44.8137670909948
avian	2013.389	44.9289025060885
avian	2013.378	45.2274334197502
avian	2013.378	45.2195773430749
avian	2013.384	45.2195773430749
avian	2013.378	45.2117212663996
avian	2013.367	45.1881530363736
avian	2013.384	45.2117212663996
avian	2013.37	45.2117212663996
avian	2013.384	45.0074632728415
avian	2013.37	45.2274334197502
avian	2013.384	44.9760389661403
avian	2013.386	44.9340245051838
avian	2013.405	44.9237780920949
avian	2013.384	45.0832547910776
avian	2012.041	44.7953492026082
avian	2011.625	44.9210464294132
avian	2011.63	44.8373408769448
avian	2011.63	44.8294829482948
avian	2011.825	44.9446146594391
avian	2011.828	44.968182889465
avian	2011.619	45.1567287296724
avian	2012.683	44.8739099693613
avian	2011.373	45.0231754261922
avian	2011.395	44.9917511194909
avian	2011.389	44.866053892686
avian	2011.389	44.8267735093095
avian	2011.395	44.9053342760625
avian	2011.395	44.6487505893447
avian	2008.817	45.1095922696205
avian	2008.817	45.1174483462959
avian	2009.94	45.002357378595
avian	2009.942	45.1331604996465
avian	2010.907	45.0310315028675
avian	2014.027	44.9996071961662
avian	2013.926	44.9080622347949
avian	2013.685	44.9289025060885
avian	2013.6	44.8424856626601
avian	2010.808	45.2510016497761
avian	2010.586	45.2117212663996
avian	2010.595	45.2195773430749
avian	2010.452	45.3217063398539
avian	2009.51	45.1012717852096
avian	2009.608	45.4060084468882
avian	2009.608	45.3792224346718
avian	2009.578	45.1802969596983
avian	2009	45.1802969596983
avian	2009	45.172440883023
avian	2009	45.4081231832823
avian	2009	45.1881530363736
avian	2009	44.8110613559588
avian	2009	44.8032052792835
avian	2009	44.8189174326341
avian	2009	44.8189174326341
avian	2009	44.7953492026082
avian	2009	44.7953492026082
avian	2009	44.8032052792835
avian	2009.578	45.1645848063477
avian	2009.575	45.1802969596983
avian	2009.575	45.1881530363736
avian	2009.573	45.1881530363736
avian	2009.57	45.1645848063477
avian	2009.573	45.172440883023
avian	2009.573	45.1802969596983
avian	2009.573	45.1881530363736
avian	2009	45.1881530363736
avian	2009	45.3059941865033
avian	2009	45.1881530363736
avian	2009	45.1881530363736
avian	2009	45.1802969596983
avian	2009	45.3295624165292
avian	2009	45.1881530363736
avian	2009	45.1881530363736
avian	2009	45.1881530363736
avian	2009	45.172440883023
avian	2009	45.2510016497761
avian	2009.534	45.376698876581
avian	2009.534	45.3845549532563
avian	2009.554	45.3688427999057
avian	2009.551	45.3688427999057
avian	2009.559	45.376698876581
avian	2009.556	45.3688427999057
avian	2009.543	45.3688427999057
avian	2009.543	45.3688427999057
avian	2009.543	45.3609867232304
avian	2009.54	45.3688427999057
avian	2009.551	45.3609867232304
avian	2009.534	45.3688427999057
avian	2009	45.2352894964255
avian	2009	45.2274334197502
avian	2009	45.298138109828
avian	2009	45.3609867232304
avian	2009	45.2352894964255
avian	2009	45.2195773430749
avian	2009	45.2117212663996
avian	2009.597	45.376698876581
avian	2009.573	45.4081231832823
avian	2009.573	45.4159792599576
avian	2009	45.400267106607
avian	2009	45.3295624165292
avian	2009	45.3688427999057
avian	2009	45.4159792599576
avian	2009	45.4159792599576
avian	2009	45.4395474899835
avian	2009	45.4316914133082
avian	2009.567	45.4081231832823
avian	2009.548	45.400267106607
avian	2009	45.4238353366329
avian	2009	45.4238353366329
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.3688427999057
avian	2009	45.400267106607
avian	2009	45.4238353366329
avian	2009	45.4238353366329
avian	2009	45.2510016497761
avian	2009	45.4159792599576
avian	2009	45.4159792599576
avian	2009	45.4159792599576
avian	2009	45.4238353366329
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.4081231832823
avian	2009	45.4159792599576
avian	2009	45.4081231832823
avian	2008.574	44.9838950428156
avian	2009.567	44.8294829482948
avian	2009.567	44.8294829482948
avian	2007.588	44.8267735093095
avian	2007.588	44.8267735093095
avian	2007.588	44.8424856626601
avian	2007.588	44.8503417393354
avian	2007.723	44.7980512336948
avian	2004.383	44.7167884358551
avian	2004	44.8872121355026
avian	2004.385	44.8896221227119
avian	2004	44.6775080524786
avian	2004	44.8032052792835
avian	2004.385	44.8974781993872
avian	2004	44.9371591178563
avian	2004	45.1200127165792
avian	2004	45.0525152017689
avian	2004.374	45.0231754261922
avian	2004	45.0467436562181
avian	2004	45.0231754261922
avian	2004.374	45.0310315028675
avian	2004.374	45.0125667609174
avian	2004.374	44.9497329563305
avian	2004.374	45.0439836632108
avian	2004.374	45.0231754261922
avian	2004.383	44.9996071961662
avian	2004.374	45.0231754261922
avian	2004.374	45.0231754261922
avian	2004.374	44.9760389661403
avian	2004.374	44.6853641291539
avian	2004.374	45.0282752120641
avian	2004.369	44.8110613559588
avian	2000.369	45.0388875795428
avian	2000.369	45.0153193495169
avian	2000.396	44.7744774477448
avian	2000.369	44.8896221227119
avian	2000.369	44.8974781993872
avian	2000.369	44.9131903527378
avian	2000.369	44.9289025060885
avian	2000.396	44.9289025060885
avian	2000.396	44.866053892686
avian	2000.396	44.9367585827638
avian	2000.369	44.9289025060885
avian	2000.396	44.9760389661403
avian	2000.385	44.6380907520804
avian	1997.578	44.8974781993872
avian	1996	44.9603268127897
